area,coins,danmakus,episodes_aid,episodes_duration,favorites,media_id,name,season_id,style,views,years
中国大陆,6352.0,13837.0,"OrderedDict([('东京钻石枭雄', '4832384'), ('精神疾病如何影响了一名滑板新星的职业生涯', '4840750'), ('美少女战士：90后酷儿的守护者', '4958495'), ('银座高级女公关', '5123656'), ('租个男仆友', '5300118'), ('滑手日记（第1集）：许莹', '5077560'), ('滑手日记（第2集）：黑柴', '5154734'), ('滑手日记（第3集）：王汇丰', '5249466'), ('电竞青春：萌wings帅单车与电竞职校生', '7874139'), ('直播整容手术全程的医生网红', '10576799'), ('美国少林寺始祖释延明：功夫大师在纽约（一）', '11504799'), ('摇滚教父的太极师父任广义：功夫大师在纽约 （二）', '11529285'), ('咏春大师是个美国小伙：功夫大师在纽约 （三）', '11529655'), ('他想成为从珠峰上跳下来的第一人', '11531461'), ('我为什么要做洛丽塔？', '11697182'), ('她17岁去伦敦，成为著名新锐华人设计师', '11902480'), ('影史奇人：史诗级烂片背后的梦想家', '12193174'), ('影史奇人：自编自导自演的百人独角戏', '12193839'), ('影史奇人：用一生拍好烂片的恐怖片导演', '20476820'), ('影史奇人：他倾家荡产，想用武术电影拯救世界', '21083871'), ('年轻人们 ｜ 中国单身妈妈', '12875038'), ('年轻人们 ｜ 成都搏击少年', '12911252'), ('年轻人们｜ 死飞不死', '12960230'), ('年轻人们 | 铁拳突围：风波之外的藏族格斗少年', '13113892'), ('年轻人们：吐槽兄弟李诞池子：别跟我聊什么脱口秀精神', '13957342'), ('年轻人们 | 新世纪纹身战士 (上)： 开车纹遍中国', '15924265'), ('年轻人们 | 新世纪纹身战士(下)：孟州没有强子', '15943725'), ('密着24时！：这位拉丁音乐DJ是个69岁的日本老爷子', '14600759'), ('密着24时! : 日本上吊艺术家', '16130968'), ('密着24时！：爱自由的东京流浪汉', '16960758'), ('密着24时！：深海巨虫饲养员', '17052921'), ('密着24时！：婚外情私家侦探', '17371718'), ('密着24时！：自断两根手指的三味线演奏家', '17640788'), ('密着24时！：日本猫王之王', '18100240'), ('密着24时！：47岁的日本健美女郎', '24144906'), ('抬汽车、扔铁桶，一天吃七顿的世界最强男人', '12862194'), ('街头篮球传奇：进不了 NBA 的“上帝之手”', '13139168'), ('白天是神职人员，晚上是迪斯科 DJ', '14268424'), ('模仿了13年，他成了地球上最像特朗普的男人', '16105167'), ('日本帮会化身正义联盟，上街助人为乐除暴安良', '16343758'), ('睡3个小时穷到没饭吃，这个日本小伙还是想做喜剧人', '16510993'), ('走投无路：感染 HIV 的黑人青年', '16512664'), ('蜷川实花：创造色彩和欲望', '17735067'), ('现代东京的昭和摩登女郎，她想穿越回百年前向西方学习的时代', '18335923'), ('58个孩子的父亲、MJ的师傅，他是日本最强大佬“朝堂院大觉”', '19357462'), ('把动物死尸变成可爱玩偶，这位女标本师如何起死回生？', '20435589'), ('在男人统治了34年后，她成为了第一任女王', '20506595'), ('这个老人自制了一台核聚变反应堆', '20680712'), ('在这个社恐男孩眼里，蜂巢就是最美的建筑', '20757842'), ('最高时速逼近260公里，无人机竞速', '21047200'), ('自造皇后：男扮女装？不，他们是中国的变装皇后', '21865205'), ('健美狂人：猛男四十,“高龄”职业健美运动员', '21948610'), ('健美狂人：重量级女子健美正走向消亡？', '21988035'), ('健美狂人：用激素健身到底有多危险？', '22024049'), ('童话公主待出租', '22643393'), ('他曾经踩着滑板飞越长城，也是坡道腾空7.7米纪录保持者', '23737617'), ('这三个用重金属拯救毛利语的孩子准备征服世界', '30800793')])","[25, 18, 11, 6, 12, 15, 17, 16, 14, 12, 12, 17, 12, 14, 7, 5, 26, 26, 25, 23, 15, 14, 14, 14, 13, 14, 15, 6, 7, 7, 7, 8, 8, 7, 7, 7, 12, 10, 7, 7, 8, 24, 4, 7, 7, 13, 6, 2, 6, 10, 18, 12, 12, 11, 4, 3, 20]",39972.0,117312,VICE 肖像,25072,"['人文', '社会']",1942595.0,2017
中国大陆,46890.0,33521.0,"OrderedDict([('生活在南京的日本人', '7558861'), ('中国喊麦之王MC天佑：网下成名', '7601217'), ('十八线经纪人', '7869400'), ('庞麦郎：你们都是坏蛋', '8687892'), ('川普背后神秘华人助选团长的一天', '8686809'), ('“中国奥巴马”的卸任演说', '8710148'), ('最后一个花炮少年', '8710908'), ('花炮王国之“花二代”炸出个未来', '8710525'), ('新少年中国：', '10642960'), ('中国式在家上学，父母带着孩子', '10981512'), ('在北京，有的狗主人给买了一套房，有的狗体验高级SPA，也有的狗刚出生就被抛弃', '11962610'), ('生活在东北的日本遗孤老人，二战后被生母遗弃2次，寻亲42年仍无法回归故乡', '12148381'), ('1000年来少林寺首届比武大会 ，铁砂掌、洋武僧、功夫学校…今日江湖是否还有武林?', '13740240'), ('中国时代当下的深度观察，超燃向36部箭厂非虚构视频混剪', '11857227'), ('北京写字楼里的匿名戒酒会，酒鬼们最艰难的战争与救赎', '11336543'), ('我妈带我参加了性教育夏令营', '14860650'), ('横店风云：3万群演的龙套江 湖', '15316127'), ('雄安新区里的戏梦芭蕾：那些在白洋淀跳天鹅湖的女孩们', '15734359'), ('没错，我们出演了广西车神三炮的“叛逆少年”系列', '16153888'), ('中国小伙娶乌克兰美女当媳妇，办起跨国相亲生意，坐拥千万身家', '11550809'), ('旺角凶案观光团：香港的两万种死法', '8778158'), ('中央美院学生改造怀柔壁画村', '7912567'), ('胖次郎的夏天：减肥夏令营大作战', '14225203'), ('真有莫斯利安这地方？一个被中国奇妙影响着的“长寿村”', '14184782'), ('比美国虎妈更严苛！中国鹰爸让孩子3岁雪地裸跑，9岁考南京大学', '15940895'), ('汉服日常党上街被围观，淡定承认是自己长得好看', '17948288'), ('最懂歌舞伎町牛郎和妈妈桑的中国帅大叔，梦想是当日本政治家', '18433312'), ('爱问别人“你住在这里的理由”的日本导演竹内亮，终于说出了自己住在南京的原因', '18704754'), ('妈，我加入了飞面神教', '23005083'), ('到农村去！东北大表哥勇闯普通话之乡', '23854192'), ('自从这群歪果仁在中国当上网红以后...', '23558105'), ('那些漂在北京的香港人不想回家', '25730723'), ('我就不让你死——深夜的自杀干预盲人接线员', '27756709'), ('她们讲出了自己被性侵的经历', '27966557'), ('欢迎光临50年不打烊的星火日夜商店', '31656018'), ('我不是艾滋病药神', '37131820'), ('挑战农村1.8亿吨垃圾，海归女硕士展开垃圾分类的改革', '39137107'), ('73岁老外守护的香港犬之岛', '39815735'), ('香港90后在垃圾堆里捡剩菜，制成染料做衣服', '40373996'), ('租个别墅，和陌生人一起抱团养老', '41012298'), ('陨石猎人：荒野中寻找500年前的星星碎片', '41560242'), ('香港人最多的旺角，他们把一整条街变成KTV', '42225736')])","[14, 12, 9, 4, 8, 8, 7, 12, 16, 10, 20, 14, 5, 1, 5, 11, 10, 14, 14, 8, 6, 5, 5, 14, 14, 6, 12, 17, 11, 7, 13, 13, 5, 12, 5, 16, 23, 11, 7, 14, 14, 18]",4246.0,3070914,箭厂 时代当下,25981,"['人文', '社会']",1906943.0,2016
英国,9100.0,61324.0,"OrderedDict([('南极北极', '9769371'), ('山脉', '9769371'), ('淡水', '9769371'), ('洞穴', '9769371'), ('沙漠', '9769371'), ('冰雪世界', '9769371'), ('大草原', '9769371'), ('丛林', '9769371'), ('浅海', '9769371'), ('季节性森林', '9769371'), ('深海', '9769371')])","[49, 47, 49, 48, 48, 49, 49, 49, 49, 49, 49]",97468.0,20302,地球脉动,20302,"['自然', '动物']",1885430.0,2006
英国,7321.0,36509.0,"OrderedDict([('坟头角斗古罗马', '26782419'), ('马桶洗衣中世纪', '26782419'), ('你是女巫英吉利', '26782419'), ('睦邻友好撒克逊', '26782419'), ('时尚先疯古埃及', '26782419'), ('尊老爱幼不列颠', '26782419'), ('医术高超英格兰', '26782419'), ('文明旅行维京人', '26782419'), ('文明城市是伦敦', '26782419'), ('污秽满街罗马城', '26782419'), ('矢志不渝亨利八', '26782419'), ('沉默是金古希腊', '26782419'), ('饕餮盛宴凯尔特', '26782419')])","[28, 28, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28]",143133.0,121312,糟糕的历史 第1季,25232,"['历史', '人文']",1870769.0,2009
中国大陆,5973.0,19806.0,"OrderedDict([('麻婆豆腐', '16027531'), ('竹宴', '16027531'), ('泡菜', '16027531'), ('坛子肉', '16027531'), ('东坡肘子', '16027531'), ('火锅', '16027531'), ('豆瓣', '16027531'), ('樟茶鸭', '16027531'), ('花宴', '16027531'), ('素宴', '16027531'), ('毛血旺', '16027531'), ('白果炖鸡', '16027531'), ('回锅肉', '16027531'), ('鸡豆花', '16027531'), ('九斗碗', '16027531')])","[15, 15, 15, 14, 14, 15, 15, 14, 15, 15, 13, 14, 14, 14, 14]",67209.0,6524,川味 第一季,6524,"['美食', '人文']",1856472.0,2015
中国大陆,11970.0,15988.0,"OrderedDict([('活力海岸', '35639893'), ('壮丽山河', '36083451')])","[50, 49]",124338.0,3696945,鸟瞰中国 第二季,26003,"['自然', '人文', '社会']",1790102.0,2018
中国大陆,3880.0,15563.0,"OrderedDict([('杨烁念朱德家书情绪崩溃现场喊停', '20557573'), ('杨洋、张少华“母子”配合默契心系国家', '20557573'), ('蒋勤勤带来江姐托孤信，述长辈与江姐的不解之缘', '20557573'), ('唐国强演绎聂荣臻将军侠骨柔肠，尽显民族大义', '20557573'), ('王俊凯读情意绵长的17岁情书有没有被苏到', '20837185'), ('“我永远效忠中国人民”黄渤读钱学森漂洋过海求救信', '20837185'), ('蒋欣分享金茂芳情书 讲述“父母辈爱情”的浪漫故事', '20837185'), ('李光洁诠释瞿秋白情书中倔强的浪漫甜翻观众', '20837185'), ('刘涛读赵一曼遗书潸然泪下', '21124026'), ('张嘉译化身慈父“谆谆教诲”儿子坚守工匠精神', '21124026'), ('陈晓看信后为何直呼“压力好大”？', '21124026'), ('魏大勋读武警战士“满是谎言”的家书 陷入自我怀疑', '21124026'), ('张艺兴 “长兄为父”初体验 暖心呆萌读诀别信', '21416774'), ('王丽坤演绎烈士遗孀 道出对爱人声声思念', '21416774'), ('范明、于朦胧、张铎念维和战士家书 与至亲诉相思之苦', '21416774'), ('吴京反差演绎八十年前励志书信', '21655018'), ('“团长”李幼斌柔情念读“战神”家书', '21655018'), ('模范夫妻胡可沙溢共同演绎革命伉俪从容迎接死亡', '21655018'), ('“我怎都不能不爱你啊” 韩雪哭念杨开慧至死未能寄出的痴情信件', '21655018'), ('王源念信“辞别双亲”面对母亲羞于说爱', '22039998'), ('张若昀痛斥长辈再现毛岸英榜样形象', '22039998'), ('马苏演绎离家出走的富家千金 奔赴前线为国效力', '22039998'), ('常远念读相声泰斗马三立写给老友的回信 还原其真实乐观的形象', '22039998'), ('人气小生邓伦此心不移展现烈士慷慨赴死', '22332687'), ('“爱女狂魔”黄磊跨越半个世界表父爱如山', '22332687'), ('和平大使郎朗用书信“演奏”名曲背后故事', '22332687'), ('陈建斌用258字的信件展现人民公仆谢觉哉廉洁作风', '22332687'), ('董子健细数“另类”择偶标准', '22628419'), ('保剑锋娓娓道来“英雄情话”', '22628419'), ('“普通市民”谷智鑫如何“写信”表扬市长', '22628419'), ('王学圻如何念读“让有些人会脸红”的信', '22628419'), ('徐峥 陶虹抗震前线夫妻家书传递温暖', '23309667'), ('李亚鹏展望祖国统一', '23309667'), ('宋佳白衣天使“请战书”柔情坚毅', '23309667'), ('易烊千玺对话80年前追梦少年', '23598850'), ('罗晋实力演绎“银行背后的故事”', '23598850'), ('林永健带来援疆三代的信件', '23598850'), ('王迅念读“军中骄子”托孤信', '23598850'), ('王刚隔空对话英雄父子现场热泪纵横', '23908414'), ('关晓彤致敬歼-10女飞行员余旭', '23908414'), ('张国强打开人民英雄方志敏的一封信', '23908414'), ('是什么信让蒋大为现场歌唱？', '23908414'), ('“达康书记”夫妻再现周恩来邓颖超革命伉俪', '24994469'), ('刘奕君俞敏洪泪述白求恩一生', '24994469'), ('任重带来人民英雄夏明翰的遗书', '24994469'), ('朱军展望《信中国》第二季', '24994469')])","[8, 10, 5, 8, 5, 8, 7, 7, 11, 1, 2, 2, 4, 4, 6, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3]",66429.0,76732,信·中国,23800,"['人文', '历史']",1773767.0,2018
英国,7445.0,30935.0,"OrderedDict([('', '21305669')])","[62, 62, 62, 62, 62, 62, 62, 72, 62, 63]",27839.0,80532,Top Gear 第22季,23885,"['科技', '运动', '社会']",1772573.0,2015
中国大陆,22217.0,11226.0,"OrderedDict([('老罗你爱我吗', '10454712'), ('实现人愿望的奶奶庙', '10623749'), ('奇葩厕所（上）', '10795898'), ('奇葩厕所（下）', '10978231'), ('凌晨两点的海底捞', '11144522'), ('凌晨两点的鬼市', '12362896'), ('凌晨两点的中关村', '13710525'), ('时尚潮流展', '15509173'), ('2017LOL鸟巢决赛', '16352343'), ('鬼校', '16770887'), ('酒店里的演员梦（上）', '18407519'), ('酒店里的演员梦（下）', '18669549'), ('情趣内衣小镇', '18968628'), ('直击器官捐献', '21708623'), ('“疯狂”面包', '25361259'), ('解救传销被困者', '27702804'), ('瑜伽村', '30606493'), ('90后癌症试药人：副作用和命之间肯定选活命', '33550999'), ('科学家舞蹈家歌唱家，老了以后去哪里？', '34147980'), ('东北村里的孩子去学了二人转', '35054701'), ('深夜急诊室', '35571802'), ('失去独生子女的老人们', '37596463'), ('莆田那些几百块被卖作童养媳的女孩长大了', '40337729')])","[1, 4, 5, 5, 4, 4, 4, 8, 7, 5, 8, 9, 6, 10, 7, 9, 6, 8, 9, 7, 9, 12, 13]",39163.0,129872,Aha视频 现场,25490,['社会'],1744510.0,2017
英国,3285.0,32215.0,"OrderedDict([('劳拉和珠宝剧院', '12350311'), ('米拉和葡萄酒庄', '12350311'), ('世界上最昂贵的食物', '12350311'), ('富翁的盛宴', '12350311'), ('世界上最贵的圣诞节', '12350311')])","[49, 48, 46, 46, 47]",50060.0,20611,亿万富翁们的饕餮盛宴,20611,"['美食', '社会']",1720831.0,2015
中国大陆,4636.0,34556.0,"OrderedDict([('生死时速，急救小组与生命赛跑', '21290715'), ('合理利用！四万分之一生的机会', '21291074'), ('救命干货，突发疾病的黄金时间', '21291878'), ('当灾难疾病来临，对不起我爱你', '21297482'), ('生命奇迹，30分钟抢救起死回生', '21298014'), ('病卧垃圾堆，独居老人老无所依', '21299343'), ('直面明天，古稀儿女陪护百岁母亲', '21303547'), ('人在上海，爱心接力全程救护', '21299763'), ('抢救宝贝，上百车辆让出生命通道', '21303876'), ('当意外来袭，医生冒死车底救人', '21304223'), ('酷暑恶臭令人窒息 120陋屋营救昏厥男', '21588476'), ('默契三人组单飞 他们的故事未完待续', '21589009')])","[31, 38, 39, 30, 34, 37, 31, 32, 32, 28, 21, 37]",47428.0,80432,生命时速·紧急救护120,23917,"['医疗', '社会']",1716308.0,2018
中国大陆,30490.0,54022.0,"OrderedDict([('信息', '18618251'), ('能源', '18652976'), ('制造', '18692649'), ('生命', '18732454'), ('空海', '18776641'), ('潮起', '18818462')])","[48, 48, 48, 49, 48, 49]",55393.0,58712,创新中国,23512,"['科技', '社会']",1695662.0,2018
中国大陆,10244.0,52152.0,"OrderedDict([('使者', '8867566'), ('通道', '8867566'), ('驿站', '8867566'), ('根脉', '8867566'), ('造像', '8867566'), ('丝路', '8867566'), ('敦煌', '8867566'), ('会盟', '8867566'), ('苍生', '8867566'), ('宝藏', '8867566')])","[47, 47, 47, 47, 47, 47, 47, 47, 47, 50]",64225.0,20790,河西走廊,20790,"['历史', '人文']",1664279.0,2015
中国大陆,133473.0,106703.0,"OrderedDict([('从北京到新疆', '9944649'), ('从新疆到西藏', '9944649'), ('从西藏到云南', '9944649'), ('从贵州到湖南', '9944649'), ('往南，再往北', '9944649')])","[37, 42, 41, 42, 44]",70494.0,21334,寻找手艺,21334,"['人文', '社会']",1619246.0,2017
中国大陆,15694.0,68390.0,"OrderedDict([('食物供应', '15687590'), ('能量之源', '15687590'), ('交通网络', '15687590'), ('中国制造', '15687590'), ('城市24小时', '15687590')])","[49, 49, 49, 49, 49]",29120.0,72912,超级工程3：纵横中国,23768,"['科技', '社会']",1601077.0,2017
中国大陆,48398.0,38745.0,"OrderedDict([('“一天一百vs一天一万”别死！预算限制的日本旅游！', '18464156'), ('山下睡大街！？于是介绍东京最流行的夜生活！', '18752650'), ('运气贼差的穷游队vs快没节目预算的豪队', '19038854'), ('豪队泡温泉！？贼漂亮的红叶美景与蜜汁骄喘...', '19357028')])","[19, 21, 20, 21]",24319.0,57792,穷豪旅游记,23478,"['旅行', '社会']",1599636.0,2018
中国大陆,30247.0,18143.0,"OrderedDict([('从辐射的避难所看心理实验的黑暗面', '7106448'), ('你知道这些比杨永信还要恐怖的心理治疗手术吗？', '7290799'), ('生活中常见符号背后隐藏的秘密', '7521472'), ('翼骑兵：登上《骑马与砍杀》资料片封面的不朽传奇', '7732125'), ('带你走进兽迷的世界', '8090465'), ('聊聊那些并不存在于世上，但却让我们很熟悉的神奇生物', '9033446'), ('酷炫的枪斗术是怎么一回事儿？', '9462537'), ('为什么烤面包机这种古老的东西总能和黑客扯上关系？', '10963599'), ('我们谈论了那么久的“沙盒游戏”，到底是什么？', '11497276'), ('世界上最会玩弄自己Logo的游戏公司', '12634070'), ('《寂静岭》让你感到恐惧的原因原来是这个！', '13701564'), ('读懂纹章，你就能分清“冰火”里谁是谁了', '15086008'), ('《刺客信条》里的美第奇家族是如何当上《文明6》中领袖', '15550542'), ('从《马力欧奥德赛》看音乐剧与电子游戏的渊源', '15932278'), ('你知道吗？这款游戏的字体设计堪称完美', '16389025'), ('为何浪迹于废土之上的总是那“一人一狗”？', '17484211'), ('古埃及人为何', '18188717'), ('如果没有罐头，一战可能早就结束了', '18723312'), ('色情和性感如果有分界的话，那一定是钢管舞', '20446880'), ('曾经挤满了海图的海怪们，他们都去哪了？', '21312108'), ('不能没有，也不沉迷：这次我们说的是随机性', '22243591'), ('除了丝袜和比基尼，静静的身上还穿了什么别的？', '23483720'), ('克苏鲁神话之后的新恐怖小说潮流是什么样的？', '27166975'), ('废墟本身能牢牢地吸引我们，因为其中有瞬间和永恒', '30731493'), ('从三俗画片变日本文化符号，浮世绘怎样逆袭', '32634698'), ('西部的大小伙子们都必须有的牛仔帽，究竟有什么玄机？', '38021335'), ('这种一点用都没有的机械，到底有什么用？', '41569943'), ('失去了手的人是痛苦的，换上假手的人各有各的逼格', '47009430')])","[11, 12, 12, 14, 15, 14, 11, 11, 10, 14, 11, 8, 8, 8, 10, 9, 9, 9, 9, 10, 12, 9, 10, 9, 9, 9, 9, 9]",8484.0,140572,机核网 混核理论,25837,"['人文', '科技', '历史']",1591750.0,2016
